id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-1118984,2023-02-20,000001,Vente,151000,128,,AV LEON JOUHAUX,4410,83200,83137,Toulon,83,,,83137000CW0109,,,30,,89,62.4,,,,,,,2,3,Dépendance,,0,,,,,,5.906294,43.129442
2023-1118984,2023-02-20,000001,Vente,151000,128,,AV LEON JOUHAUX,4410,83200,83137,Toulon,83,,,83137000CW0109,,,30,,89,62.4,,,,,,,2,2,Appartement,61,3,,,,,,5.906294,43.129442
2023-1118986,2023-02-23,000001,Vente,160000,128,,RUE VAUQUELIN,7095,83000,83137,Toulon,83,,,83137000BS0021,,,11,45.75,5,,,,,,,,2,2,Appartement,49,2,,,,,,5.951191,43.114983
2023-1118994,2023-02-15,000001,Vente,162000,295,,AV AMIRAL COLLET,0205,83000,83137,Toulon,83,,,83137000CP0134,,,49,57.05,,,,,,,,,1,2,Appartement,55,3,,,,,,5.922654,43.128301
2023-1118996,2023-03-02,000001,Vente,190000,96,,AV LOUIS BOZZO,4600,83000,83137,Toulon,83,,,83137000AR0565,,,5,70.26,,,,,,,,,1,2,Appartement,66,4,,,,,,5.943379,43.127547
2023-1119000,2023-02-23,000001,Vente,12000,69,,RUE PIERRE BORIES,5755,83100,83137,Toulon,83,,,83137000BE0350,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.956059,43.123146
2023-1119009,2023-02-15,000001,Vente,207500,8,,RUE MIRABEAU,5170,83000,83137,Toulon,83,,,83137000CO0275,,,18,,8,70.6,,,,,,,2,3,Dépendance,,0,,,,,,5.928173,43.127916
2023-1119009,2023-02-15,000001,Vente,207500,8,,RUE MIRABEAU,5170,83000,83137,Toulon,83,,,83137000CO0275,,,18,,8,70.6,,,,,,,2,2,Appartement,69,3,,,,,,5.928173,43.127916
2023-1119017,2023-02-27,000001,Vente,205000,22,,IMP DE LA BERGERIE,0814,83000,83137,Toulon,83,,,83137000AO0105,,,35,63.55,,,,,,,,,1,2,Appartement,70,3,,,,,,5.940737,43.133559
2023-1119017,2023-02-27,000001,Vente,205000,22,,IMP DE LA BERGERIE,0814,83000,83137,Toulon,83,,,83137000AO0105,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.940737,43.133559
2023-1119017,2023-02-27,000001,Vente,205000,22,,IMP DE LA BERGERIE,0814,83000,83137,Toulon,83,,,83137000AO0105,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.940737,43.133559
2023-1119021,2023-02-15,000001,Vente,1,,,,,,83137,Toulon,83,,,83137000BT0313,,1,,,,,,,,,,,0,,,,,,,,,,5.942333,43.111331
2023-1119021,2023-02-15,000001,Vente,1,,,,,,83137,Toulon,83,,,83137000BT0313,,2,,,,,,,,,,,0,,,,,,,,,,5.942333,43.111331
2023-1119024,2023-02-10,000001,Vente,255000,3,,RUE DU CHEMIN DE FER,1520,83200,83137,Toulon,83,,,83137000DL0291,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,192,5.905188,43.131018
2023-1119024,2023-02-10,000001,Vente,255000,3,,RUE DU CHEMIN DE FER,1520,83200,83137,Toulon,83,,,83137000DL0291,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,192,5.905188,43.131018
2023-1119024,2023-02-10,000001,Vente,255000,3,,RUE DU CHEMIN DE FER,1520,83200,83137,Toulon,83,,,83137000DL0291,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,192,5.905188,43.131018
2023-1119046,2023-03-07,000001,Vente,199900,9,,BD DE STRASBOURG,6845,83000,83137,Toulon,83,,,83137000CO0089,,,35,74.69,,,,,,,,,1,2,Appartement,80,2,,,,,,5.930501,43.124914
2023-1119053,2023-03-08,000001,Vente,25000,229,,AV AMIRAL JAUJARD,0237,83000,83137,Toulon,83,,,83137000BZ0126,,,164,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.939397,43.118522
2023-1119056,2023-02-20,000001,Vente,133550,158,,PL BISCARRE,0906,83000,83137,Toulon,83,,,83137000AO0584,,,107,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.94173,43.131934
2023-1119056,2023-02-20,000001,Vente,133550,158,,PL BISCARRE,0906,83000,83137,Toulon,83,,,83137000AO0584,,,21,39.3,,,,,,,,,1,2,Appartement,39,2,,,,,,5.94173,43.131934
2023-1119059,2023-02-17,000001,Vente,220100,9,,AV MICHEL MONTAIGNE,5145,83200,83137,Toulon,83,,,83137000DV0031,,,5,,,,,,,,,,1,2,Appartement,49,3,,,,,,5.904699,43.145258
2023-1119061,2023-03-07,000001,Vente,129000,5,,RUE LIEUTENANT COL BERNARD,4495,83200,83137,Toulon,83,,,83137000CX0536,,,14,,47,,,,,,,,2,3,Dépendance,,0,,,,,,5.914564,43.127979
2023-1119061,2023-03-07,000001,Vente,129000,5,,RUE LIEUTENANT COL BERNARD,4495,83200,83137,Toulon,83,,,83137000CX0536,,,14,,47,,,,,,,,2,3,Dépendance,,0,,,,,,5.914564,43.127979
2023-1119061,2023-03-07,000001,Vente,129000,5,,RUE LIEUTENANT COL BERNARD,4495,83200,83137,Toulon,83,,,83137000CX0536,,,14,,47,,,,,,,,2,2,Appartement,89,5,,,,,,5.914564,43.127979
2023-1119067,2023-02-27,000001,Vente,188000,298,,BD DOCTEUR FRANCOIS FENELON,2280,83200,83137,Toulon,83,,,83137000CX0290,,,17,81.51,,,,,,,,,1,2,Appartement,77,3,,,,,,5.912984,43.128732
2023-1119068,2023-02-27,000002,Vente,25000,133,,RUE DU JEU DE PAUME,3975,83200,83137,Toulon,83,,,83137000CX0289,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.913471,43.128836
2023-1119072,2023-02-17,000001,Vente en l'état futur d'achèvement,416700,18,,BD LEON BOURGEOIS,4400,83100,83137,Toulon,83,,,83137000CD0426,,,29,,,,,,,,,,1,,,,,,,,,,5.94804,43.121422
2023-1119072,2023-02-17,000001,Vente en l'état futur d'achèvement,416700,18,,BD LEON BOURGEOIS,4400,83100,83137,Toulon,83,,,83137000CD0426,,,24,,,,,,,,,,1,,,,,,,,,,5.94804,43.121422
2023-1119072,2023-02-17,000001,Vente en l'état futur d'achèvement,416700,18,,BD LEON BOURGEOIS,4400,83100,83137,Toulon,83,,,83137000CD0426,,,28,,,,,,,,,,1,,,,,,,,,,5.94804,43.121422
2023-1119073,2023-02-16,000001,Vente en l'état futur d'achèvement,197500,18,,BD LEON BOURGEOIS,4400,83100,83137,Toulon,83,,,83137000CD0426,,,47,,,,,,,,,,1,,,,,,,,,,5.94804,43.121422
2023-1119073,2023-02-16,000001,Vente en l'état futur d'achèvement,197500,18,,BD LEON BOURGEOIS,4400,83100,83137,Toulon,83,,,83137000CD0426,,,12,,,,,,,,,,1,,,,,,,,,,5.94804,43.121422
2023-1119083,2023-02-28,000001,Vente,511400,2036,,AV JOSEPH LOUIS ORTOLAN,4035,83100,83137,Toulon,83,,,83137000AH0167,,,1,111.49,,,,,,,,,1,3,Dépendance,,0,,,,,,5.969625,43.134992
2023-1119083,2023-02-28,000001,Vente,511400,2036,,AV JOSEPH LOUIS ORTOLAN,4035,83100,83137,Toulon,83,,,83137000AH0167,,,1,111.49,,,,,,,,,1,3,Dépendance,,0,,,,,,5.969625,43.134992
2023-1119083,2023-02-28,000001,Vente,511400,2036,,AV JOSEPH LOUIS ORTOLAN,4035,83100,83137,Toulon,83,,,83137000AH0167,,,1,111.49,,,,,,,,,1,2,Appartement,80,4,,,,,,5.969625,43.134992
2023-1119085,2023-03-01,000001,Vente,141674,70,,BD DE STRASBOURG,6845,83000,83137,Toulon,83,,,83137000CK0188,,,15,76.85,,,,,,,,,1,4,Local industriel. commercial ou assimilé,75,0,,,,,,5.935278,43.124632
2023-1119092,2023-02-24,000001,Vente,117750,84,,RUE MAISSIN,4750,83000,83137,Toulon,83,,,83137000CI0162,,,3,,,,,,,,,,1,2,Appartement,45,3,,,,,,5.9423,43.122579
2023-1119092,2023-02-24,000001,Vente,117750,84,,RUE MAISSIN,4750,83000,83137,Toulon,83,,,83137000CI0162,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.9423,43.122579
2023-1119095,2023-02-28,000001,Vente,140000,9003,,IMP ROUX,6395,83100,83137,Toulon,83,,,83137000AS0045,,,5,,,,,,,,,,1,2,Appartement,54,3,,,,,,5.956513,43.129143
2023-1119095,2023-02-28,000001,Vente,140000,9003,,IMP ROUX,6395,83100,83137,Toulon,83,,,83137000AS0045,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.956513,43.129143
2023-1119095,2023-02-28,000001,Vente,140000,9003,,IMP ROUX,6395,83100,83137,Toulon,83,,,83137000AS0045,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.956513,43.129143
2023-1119098,2023-03-01,000001,Vente,317000,30,,RUE DE NIAMEY,5375,83200,83137,Toulon,83,,,83137000DP0052,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,256,5.895325,43.131095
2023-1119098,2023-03-01,000001,Vente,317000,30,,RUE DE NIAMEY,5375,83200,83137,Toulon,83,,,83137000DP0052,,,,,,,,,,,,,0,1,Maison,66,4,S,sols,,,256,5.895325,43.131095
2023-1119099,2023-02-28,000001,Vente,180000,266,,CHE DE RIGOUMEL,6247,83200,83137,Toulon,83,,,83137000DV0722,,,22,,46,66.13,,,,,,,2,2,Appartement,56,3,,,,,,5.906058,43.14469
2023-1119099,2023-02-28,000001,Vente,180000,266,,CHE DE RIGOUMEL,6247,83200,83137,Toulon,83,,,83137000DV0722,,,22,,46,66.13,,,,,,,2,3,Dépendance,,0,,,,,,5.906058,43.14469
2023-1119100,2023-02-28,000001,Vente,105000,847,,AV FRANCOIS NARDI,3025,83000,83137,Toulon,83,,,83137000BP0095,,,10,40.42,,,,,,,,,1,2,Appartement,36,1,,,,,,5.958735,43.116252
2023-1119103,2023-03-01,000001,Vente,120000,19,,RUE JOSEPH REYMONENQ,4040,83100,83137,Toulon,83,,,83137000CE0024,,,2,,,,,,,,,,1,2,Appartement,39,1,AG,terrains d'agrément,,,14,5.950014,43.123453
2023-1119105,2023-02-28,000001,Vente,301000,23,,AV DE LA MITRE,5205,83000,83137,Toulon,83,,,83137000BW0128,,,59,,69,,,,,,,,2,2,Appartement,80,4,,,,,,5.934497,43.106858
2023-1119105,2023-02-28,000001,Vente,301000,23,,AV DE LA MITRE,5205,83000,83137,Toulon,83,,,83137000BW0128,,,59,,69,,,,,,,,2,3,Dépendance,,0,,,,,,5.934497,43.106858
2023-1119107,2023-02-24,000001,Vente,127000,325,,RUE DE NICE,5380,83100,83137,Toulon,83,,,83137000AV0123,,,276,,318,,,,,,,,2,3,Dépendance,,0,,,,,,5.97959,43.133322
2023-1119107,2023-02-24,000001,Vente,127000,325,,RUE DE NICE,5380,83100,83137,Toulon,83,,,83137000AV0123,,,276,,318,,,,,,,,2,2,Appartement,67,4,,,,,,5.97959,43.133322
2023-1119108,2023-02-21,000001,Vente,30000,4,,RUE FRANCIS DE PRESSENCE,2982,83000,83137,Toulon,83,,,83137000CM0090,,,4,15,,,,,,,,,1,4,Local industriel. commercial ou assimilé,16,0,,,,,,5.933464,43.12095
2023-1119114,2023-02-28,000001,Vente,342000,455,,CHE DU COLLET DE SAINT PIERRE,1685,83200,83137,Toulon,83,,,83137000EP1134,,,2,45.6,,,,,,,,,1,2,Appartement,57,3,,,,,,5.91308,43.161514
2023-1119121,2023-02-28,000001,Vente,180600,156,,RUE OCTAVE TEISSIER,5435,83200,83137,Toulon,83,,,83137000DK0272,,,47,57.83,95,,,,,,,,2,3,Dépendance,,0,,,,,,5.90997,43.134265
2023-1119121,2023-02-28,000001,Vente,180600,156,,RUE OCTAVE TEISSIER,5435,83200,83137,Toulon,83,,,83137000DK0272,,,182,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.90997,43.134265
2023-1119121,2023-02-28,000001,Vente,180600,156,,RUE OCTAVE TEISSIER,5435,83200,83137,Toulon,83,,,83137000DK0272,,,47,57.83,95,,,,,,,,2,2,Appartement,59,4,,,,,,5.90997,43.134265
2023-1119125,2023-02-21,000001,Vente,90000,6,,PL D ARMES,0418,83000,83137,Toulon,83,,,83137000CO0175,,,16,49.7,,,,,,,,,1,2,Appartement,60,2,,,,,,5.928832,43.124326
2023-1119136,2023-03-01,000001,Vente,142500,81,,RUE CASSINI,1255,83200,83137,Toulon,83,,,83137000DL0108,,,429,,441,,,,,,,,2,3,Dépendance,,0,,,,,,5.901429,43.13273
2023-1119136,2023-03-01,000001,Vente,142500,81,,RUE CASSINI,1255,83200,83137,Toulon,83,,,83137000DL0108,,,429,,441,,,,,,,,2,2,Appartement,66,4,,,,,,5.901429,43.13273
2023-1119137,2023-02-23,000001,Vente,315000,26,,RUE GIMELLI,3385,83000,83137,Toulon,83,,,83137000CO0039,,,10,,13,,27,,,,,,3,3,Dépendance,,0,,,,,,5.929749,43.127183
2023-1119137,2023-02-23,000001,Vente,315000,26,,RUE GIMELLI,3385,83000,83137,Toulon,83,,,83137000CO0039,,,10,,13,,27,,,,,,3,3,Dépendance,,0,,,,,,5.929749,43.127183
2023-1119137,2023-02-23,000001,Vente,315000,26,,RUE GIMELLI,3385,83000,83137,Toulon,83,,,83137000CO0039,,,10,,13,,27,,,,,,3,2,Appartement,90,3,,,,,,5.929749,43.127183
2023-1119138,2023-02-14,000001,Vente,160505,111,,BD LAUGIER,4345,83200,83137,Toulon,83,,,83137000CW0466,,,8,48.55,,,,,,,,,1,3,Dépendance,,0,,,,,,5.907386,43.130559
2023-1119138,2023-02-14,000001,Vente,160505,111,,BD LAUGIER,4345,83200,83137,Toulon,83,,,83137000CW0466,,,8,48.55,,,,,,,,,1,2,Appartement,47,2,,,,,,5.907386,43.130559
2023-1119144,2023-03-01,000001,Vente,330000,48,,RUE CASTEL,1260,83000,83137,Toulon,83,,,83137000BV0751,,,1,,2,,,,,,,,2,4,Local industriel. commercial ou assimilé,85,0,,,,,,5.939559,43.110162
2023-1119145,2023-02-28,000001,Vente,606751,6,,RUE DIANE,2185,83000,83137,Toulon,83,,,83137000BO0168,,,2,,,,,,,,,,1,2,Appartement,74,4,,,,,,5.95885,43.113271
2023-1119145,2023-02-28,000001,Vente,606751,6,,RUE DIANE,2185,83000,83137,Toulon,83,,,83137000BO0168,,,2,,,,,,,,,,1,2,Appartement,24,1,,,,,,5.95885,43.113271
2023-1119146,2023-02-28,000001,Vente,355450,9001,,LA TOUR D'IVOIRE,A350,83000,83137,Toulon,83,,,83137000BY0053,,,184,,,,,,,,,,1,2,Appartement,107,4,,,,,,5.937983,43.114204
2023-1119154,2023-03-02,000001,Vente,120000,30,,RUE THIERS,6930,83200,83137,Toulon,83,,,83137000CY0616,,,93,71.25,,,,,,,,,1,2,Appartement,70,3,,,,,,5.916976,43.131164
2023-1119154,2023-03-02,000001,Vente,120000,30,,RUE THIERS,6930,83200,83137,Toulon,83,,,83137000CY0616,,,93,71.25,,,,,,,,,1,3,Dépendance,,0,,,,,,5.916976,43.131164
2023-1119161,2023-02-16,000001,Vente,134000,90,E,IMP BRUNO,1090,83100,83137,Toulon,83,,,83137000BE0058,,,101,,124,,,,,,,,2,3,Dépendance,,0,,,,,,5.963362,43.126905
2023-1119161,2023-02-16,000001,Vente,134000,90,E,IMP BRUNO,1090,83100,83137,Toulon,83,,,83137000BE0058,,,101,,124,,,,,,,,2,2,Appartement,39,2,,,,,,5.963362,43.126905
2023-1119162,2023-02-21,000001,Vente,135000,737,E,CHE DE FORGENTIER,2900,83200,83137,Toulon,83,,,83137000DS0616,,,1455,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.896769,43.135986
2023-1119162,2023-02-21,000001,Vente,135000,737,E,CHE DE FORGENTIER,2900,83200,83137,Toulon,83,,,83137000DS0616,,,1086,,1096,,,,,,,,2,2,Appartement,58,3,,,,,,5.896769,43.135986
2023-1119162,2023-02-21,000001,Vente,135000,737,E,CHE DE FORGENTIER,2900,83200,83137,Toulon,83,,,83137000DS0616,,,1086,,1096,,,,,,,,2,3,Dépendance,,0,,,,,,5.896769,43.135986
2023-1119163,2023-03-02,000001,Vente en l'état futur d'achèvement,522000,48,,RUE ELZEAR JOUVEAU,2565,83000,83137,Toulon,83,,,83137000BI0183,,,13,,,,,,,,,,1,,,,,,,,,,5.9701,43.11441
2023-1119163,2023-03-02,000001,Vente en l'état futur d'achèvement,522000,48,,RUE ELZEAR JOUVEAU,2565,83000,83137,Toulon,83,,,83137000BI0183,,,52,,,,,,,,,,1,,,,,,,,,,5.9701,43.11441
2023-1119163,2023-03-02,000001,Vente en l'état futur d'achèvement,522000,48,,RUE ELZEAR JOUVEAU,2565,83000,83137,Toulon,83,,,83137000BI0183,,,31,,,,,,,,,,1,,,,,,,,,,5.9701,43.11441
2023-1119164,2023-03-03,000001,Vente en l'état futur d'achèvement,271800,1462,,AV JOSEPH GASQUET,4030,83100,83137,Toulon,83,,,83137000BD0301,,,126,,,,,,,,,,1,,,,,,,,,,5.970255,43.12292
2023-1119164,2023-03-03,000001,Vente en l'état futur d'achèvement,271800,1462,,AV JOSEPH GASQUET,4030,83100,83137,Toulon,83,,,83137000BD0301,,,46,,,,,,,,,,1,,,,,,,,,,5.970255,43.12292
2023-1119164,2023-03-03,000001,Vente en l'état futur d'achèvement,271800,1462,,AV JOSEPH GASQUET,4030,83100,83137,Toulon,83,,,83137000BD0301,,,60,,,,,,,,,,1,,,,,,,,,,5.970255,43.12292
2023-1119173,2023-03-03,000001,Vente,190000,258,,AV COLONEL PICOT,1755,83100,83137,Toulon,83,,,83137000BE0027,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.960072,43.125948
2023-1119173,2023-03-03,000001,Vente,190000,258,,AV COLONEL PICOT,1755,83100,83137,Toulon,83,,,83137000BE0027,,,13,,14,,,,,,,,2,4,Local industriel. commercial ou assimilé,48,0,,,,,,5.960072,43.125948
2023-1119173,2023-03-03,000001,Vente,190000,258,,AV COLONEL PICOT,1755,83100,83137,Toulon,83,,,83137000BE0027,,,10,,11,,12,,,,,,3,4,Local industriel. commercial ou assimilé,90,0,,,,,,5.960072,43.125948
2023-1119174,2023-03-01,000001,Vente,80000,5001,,RUE DEJUSSIEU PONTCARRAL,2121,83200,83137,Toulon,83,,,83137000DM0170,,,117,68.15,,,,,,,,,1,2,Appartement,77,4,,,,,,5.896866,43.127138
2023-1119174,2023-03-01,000001,Vente,80000,5001,,RUE DEJUSSIEU PONTCARRAL,2121,83200,83137,Toulon,83,,,83137000DM0170,,,117,68.15,,,,,,,,,1,3,Dépendance,,0,,,,,,5.896866,43.127138
2023-1119174,2023-03-01,000001,Vente,80000,5001,,RUE DEJUSSIEU PONTCARRAL,2121,83200,83137,Toulon,83,,,83137000DM0170,,,118,68.45,16,,,,,,,,2,2,Appartement,77,4,,,,,,5.896866,43.127138
2023-1119177,2023-02-10,000001,Vente,166250,65,,AV DE LA VICTOIRE DU 8 5 1945,7135,83000,83137,Toulon,83,,,83137000AN0278,,,21,78.03,6,,,,,,,,2,3,Dépendance,,0,,,,,,5.927397,43.130776
2023-1119177,2023-02-10,000001,Vente,166250,65,,AV DE LA VICTOIRE DU 8 5 1945,7135,83000,83137,Toulon,83,,,83137000AN0278,,,21,78.03,6,,,,,,,,2,3,Dépendance,,0,,,,,,5.927397,43.130776
2023-1119177,2023-02-10,000001,Vente,166250,65,,AV DE LA VICTOIRE DU 8 5 1945,7135,83000,83137,Toulon,83,,,83137000AN0278,,,21,78.03,6,,,,,,,,2,2,Appartement,80,4,,,,,,5.927397,43.130776
2023-1119182,2023-02-14,000001,Vente,285000,68,,AV GENERAL PRUNEAU,3310,83000,83137,Toulon,83,,,83137000BR0906,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,280,5.951185,43.11937
2023-1119182,2023-02-14,000001,Vente,285000,68,,AV GENERAL PRUNEAU,3310,83000,83137,Toulon,83,,,83137000BR0906,,,,,,,,,,,,,0,1,Maison,94,4,S,sols,,,280,5.951185,43.11937
2023-1119185,2023-03-01,000001,Vente,25000,5001,,RUE DEJUSSIEU PONTCARRAL,2121,83200,83137,Toulon,83,,,83137000DM0170,,,155,68,,,,,,,,,1,2,Appartement,70,4,,,,,,5.896866,43.127138
2023-1119188,2023-02-27,000001,Vente,135000,291,,AV FRANKLIN ROOSEVELT,3045,83000,83137,Toulon,83,,,83137000BZ0113,,,9,74.93,,,,,,,,,1,4,Local industriel. commercial ou assimilé,50,0,,,,,,5.938428,43.119131
2023-1119189,2023-03-01,000001,Vente,190000,42,,RUE AUGUSTIN DAUMAS,0525,83000,83137,Toulon,83,,,83137000CM0392,,,5,,,,,,,,,,1,2,Appartement,73,4,,,,,,5.93215,43.120891
2023-1119190,2023-03-01,000001,Vente,420000,293,,RUE LEFEBVRE DE CERISY,4385,83200,83137,Toulon,83,,,83137000DL0062,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,442,5.900198,43.132761
2023-1119190,2023-03-01,000001,Vente,420000,293,,RUE LEFEBVRE DE CERISY,4385,83200,83137,Toulon,83,,,83137000DL0062,,,,,,,,,,,,,0,2,Appartement,132,4,S,sols,,,442,5.900198,43.132761
2023-1119190,2023-03-01,000001,Vente,420000,293,,RUE LEFEBVRE DE CERISY,4385,83200,83137,Toulon,83,,,83137000DL0062,,,,,,,,,,,,,0,2,Appartement,33,2,S,sols,,,442,5.900198,43.132761
2023-1119190,2023-03-01,000001,Vente,420000,340,,RUE DANIELLE CASANOVA,2067,83200,83137,Toulon,83,,,83137000DL0063,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,280,5.900518,43.132705
2023-1119191,2023-02-27,000001,Vente,86000,167,,CHE DES ANTILLES,0330,83200,83137,Toulon,83,,,83137000DM0231,,,10,35.06,5,,,,,,,,2,2,Appartement,28,2,,,,,,5.888463,43.127102
2023-1119191,2023-02-27,000001,Vente,86000,167,,CHE DES ANTILLES,0330,83200,83137,Toulon,83,,,83137000DM0231,,,10,35.06,5,,,,,,,,2,3,Dépendance,,0,,,,,,5.888463,43.127102
2023-1119194,2023-02-15,000001,Vente,140000,1331,,BD DES ARMARIS,0415,83100,83137,Toulon,83,,,83137000AW0258,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.980816,43.129856
2023-1119194,2023-02-15,000001,Vente,140000,1331,,BD DES ARMARIS,0415,83100,83137,Toulon,83,,,83137000AW0258,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.980816,43.129856
2023-1119194,2023-02-15,000001,Vente,140000,1331,,BD DES ARMARIS,0415,83100,83137,Toulon,83,,,83137000AW0258,,,40,,,,,,,,,,1,2,Appartement,47,2,,,,,,5.980816,43.129856
2023-1119194,2023-02-15,000001,Vente,140000,1331,,BD DES ARMARIS,0415,83100,83137,Toulon,83,,,83137000AW0258,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.980816,43.129856
2023-1119195,2023-02-21,000001,Vente,6500,,,MTE DE LA PAVEIGNE,5641,83200,83137,Toulon,83,,,83137000DZ0249,,,,,,,,,,,,,0,,,,,S,sols,,,800,5.8913,43.148228
2023-1119195,2023-02-21,000001,Vente,6500,,,MTE DE LA PAVEIGNE,5641,83200,83137,Toulon,83,,,83137000DZ0249,,,,,,,,,,,,,0,,,,,S,sols,,,1065,5.8913,43.148228
2023-1119195,2023-02-21,000001,Vente,6500,,,MTE DE LA PAVEIGNE,5641,83200,83137,Toulon,83,,,83137000DZ0306,,,,,,,,,,,,,0,,,,,S,sols,,,1358,5.891063,43.148394
2023-1119195,2023-02-21,000001,Vente,6500,,,CHE DES BONNES HERBES,0963,83200,83137,Toulon,83,,,83137000EI0321,,,,,,,,,,,,,0,,,,,S,sols,,,142,5.890123,43.148229
2023-1119195,2023-02-21,000001,Vente,6500,,,CHE DES BONNES HERBES,0963,83200,83137,Toulon,83,,,83137000EI0335,,,,,,,,,,,,,0,,,,,S,sols,,,4335,,
2023-1119198,2023-03-06,000001,Vente,403000,493,,CHE DES BONNES HERBES,0963,83200,83137,Toulon,83,,,83137000EI0446,,,2,,,,,,,,,,1,1,Maison,77,4,,,,,,5.890106,43.146028
2023-1119198,2023-03-06,000001,Vente,403000,493,,CHE DES BONNES HERBES,0963,83200,83137,Toulon,83,,,83137000EI0446,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.890106,43.146028
2023-1119199,2023-03-06,000001,Vente,250000,661,,CHE MON PARADIS,5280,83200,83137,Toulon,83,,,83137000DR0182,,,6,,,,,,,,,,1,2,Appartement,28,1,,,,,,5.893512,43.13477
2023-1119201,2023-02-14,000001,Vente,300000,,,PL JEAN BOURGUET,3845,83200,83137,Toulon,83,,,83137000DN0066,,,,,,,,,,,,,0,,,,,T,terres,,,1360,5.887829,43.120487
2023-1119201,2023-02-14,000001,Vente,300000,,,RTE NLE 559 MARSEILLE A MENTO,5372,83200,83137,Toulon,83,,,83137000DN0072,,,,,,,,,,,,,0,,,,,T,terres,,,760,5.888361,43.120524
2023-1119204,2023-03-03,000001,Vente,82000,70,,BD DE STRASBOURG,6845,83000,83137,Toulon,83,,,83137000CK0188,,,12,,,,,,,,,,1,2,Appartement,26,1,,,,,,5.935278,43.124632
2023-1119204,2023-03-03,000001,Vente,82000,70,,BD DE STRASBOURG,6845,83000,83137,Toulon,83,,,83137000CK0188,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.935278,43.124632
2023-1119206,2023-03-03,000001,Vente,526530,11,,RUE RACINE,6080,83000,83137,Toulon,83,,,83137000CO0134,,,18,,23,,37,,,,,,3,2,Appartement,98,3,,,,,,5.931913,43.124026
2023-1119212,2023-03-09,000001,Vente,23000,214,,RUE VICTOR REYMONENQ,7185,83200,83137,Toulon,83,,,83137000CY0769,,,195,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.91848,43.12863
2023-1119225,2023-02-21,000001,Vente,92000,40,,RUE MARC ET YVONNE BARON,4785,83000,83137,Toulon,83,,,83137000BY0007,,,14,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,130,0,,,,,,5.936631,43.116497
2023-1119227,2023-02-28,000001,Vente,44000,,,IMP BRUNO,1090,83100,83137,Toulon,83,,,83137000BE0058,,,343,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.963362,43.126905
2023-1119227,2023-02-28,000001,Vente,44000,,,IMP BRUNO,1090,83100,83137,Toulon,83,,,83137000BE0058,,,344,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.963362,43.126905
2023-1119231,2023-03-03,000001,Vente,190000,166,,ALL GEORGES LEYGUES,3350,83100,83137,Toulon,83,,,83137000BE0206,,,267,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.962432,43.122349
2023-1119231,2023-03-03,000001,Vente,190000,166,,ALL GEORGES LEYGUES,3350,83100,83137,Toulon,83,,,83137000BE0206,,,144,,160,57.14,,,,,,,2,3,Dépendance,,0,,,,,,5.962432,43.122349
2023-1119231,2023-03-03,000001,Vente,190000,166,,ALL GEORGES LEYGUES,3350,83100,83137,Toulon,83,,,83137000BE0206,,,144,,160,57.14,,,,,,,2,2,Appartement,61,3,,,,,,5.962432,43.122349
